annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
upi,sms | email | phone | social_media | website | app | unknown | none,shared_credentials,phishing,none,unknown,-0.0006483046203522433,-0.12161340998496045,0.08131601325328992,-0.008105312808909217,0.0037091021438932386,1874.6835069245035,0
unknown,sms,shared_credentials,payment,none,unknown,-0.008518467046454642,1.0541540098832727,0.9616611955224467,-0.032192588262814764,-0.009715113477009511,2984.1882939155107,0
bank,email,unknown,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,0.02637637854177609,0.0021009413070272693,1.1700135527227922,-0.06249936182039136,-0.01472686020896562,-123.40169973501442,0
unknown,sms | email | phone | social_media | website | app | unknown | none,none,payment | verification | login | download | none | unknown,cyber_police,unknown,-0.012229471494160933,1.1332527390329492,-0.040454940460866264,-0.11484778436610328,-0.0010214905002075524,-2281.3247789780567,0
upi,sms,sent_money,credential,none,unknown,-0.01730374264779143,1.1290697514858952,-0.02717498277951021,0.8459063260824679,-0.009332549880703877,29711.63696491747,0
upi,unknown,shared_credentials,download,company,CROWNS,0.010893603450811385,0.018051543520361372,0.012598016772821,0.9081349753325134,0.0023398172420009138,-1119.5949540632962,1
unknown,social_media,installed_app,none,unknown,unknown,0.007409720154348703,-0.02108448418382419,1.2793830558305572,-0.0720198917853601,-0.0004175288651720752,1449.2073046725184,0
upi,website,received_money,credential,unknown,unknown,-0.007252851399404583,0.9371909491916408,1.4087446540496151,-0.13830745184290927,-0.008589334450015172,2171.693320157618,0
card,sms,shared_credentials,payment,none,unknown,-0.029230693339466624,0.9888387558985251,0.014598589711516483,-0.005047240147650814,0.001668910886697426,-1312.5912905894143,0
unknown,sms | email | phone | social_media | website | app | unknown | none,changed_password,none,unknown,unknown,0.011450187496470896,0.0817163342208403,0.11181250609601787,0.8303178707741057,-0.001541279703302612,-1599.7896432084556,1
unknown,none,none,none,company,unknown,-0.007904673212919468,-0.1034457144330555,-0.014777463081686445,0.03591591805922133,0.008211055054215998,-510.04238905152744,0
crypto,social_media,shared_credentials,payment,unknown,unknown,0.006313105039771343,-0.16759275927939762,0.9394528082757687,0.9375564224605583,0.002361033852362839,-1131.5700232067138,0
unknown,sms,none,payment,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.0026060845100133487,0.06876596262690479,0.054712391241058235,-0.02403734244969799,-0.011373595263286998,1462.4593422908417,0
upi | card | bank | crypto | gift_card | unknown | none,unknown,clicked_link,trade,bank,unknown,0.0032726513263583007,1.1237152072590268,0.05308233324637495,0.7432850707433144,-0.0003162900121227238,-78.68187276915653,1
unknown,youtube,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank,unknown,0.012979952320215277,1.0509536616207367,0.8237346179469818,0.0977843718934642,-0.006987812803105692,50.10105022268379,0
upi | card | bank | crypto | gift_card | unknown | none,phone,clicked_link,none,none,unknown,0.0212587857171543,0.07096094600904963,-0.09617490474879735,0.811526762492993,-0.0060687989462760205,-458.1756260885475,0
upi | card | bank | crypto | gift_card | unknown | none,email,none,payment,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.011592324740253929,0.8669165788927525,-0.034173513253238835,0.8393415865515284,-0.015275124130408975,772.3647049286426,0
bank,social_media,sent_money,none,company,unknown,0.004405111207929816,0.0983779035042867,0.10578383870934764,0.09496649342462224,-0.0028694441584847697,1620.6093029514882,1
upi,sms,none,commerce,unknown,INR,0.004972276630828666,0.14977527490967707,0.06476680934847497,1.0859744605691461,-0.004608931593276497,1583.8535490212616,0
unknown,email,shared_credentials,none,bank,unknown,0.031132258358215634,1.1724523917969027,-0.02343792044547212,-0.05409530989565001,-0.0033856992611653834,-3182.6631541558377,0
unknown,email,installed_app,payment,none,unknown,0.008543147122158751,1.0808335774412876,0.8813237352370877,-0.10690845430693337,-0.012846019721308239,1888.274432330398,0
gift_card,social_media,none | unknown,unknown,none,unknown,0.012683854533111326,1.079164817233389,0.0784926203558623,0.021587896502980097,0.005411578174677003,809.7992684165822,0
unknown,email,shared_credentials,none,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,-0.00036520940253776584,0.7602063301704771,0.9431108636153105,1.1691753435297167,-0.0023082404462563145,-1017.8695515376007,0
upi,email,none,payment,verizon,unknown,0.031654788326628554,1.065049617951273,-0.0350602169491027,-0.023092339456516314,-0.002151706828667708,-1299.5967146312137,0
crypto,email,clicked_link,none,company,unknown,-0.02310331583867268,-0.1671911145675472,-0.0010720429840954228,0.785040587385872,-0.008270025730115914,-1154.6735882637277,0
upi,unknown,sent_money,payment,individual,unknown,-0.019503423911031433,0.0453911760593695,0.05236064554679439,-0.04552576982701808,-0.0055613560577838965,1241.237091052096,1
card,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none | unknown,none,unknown,0.026162810503687163,0.016608874604715686,-0.07116294824712961,0.09518990046874319,-0.012566275906192814,-1314.6818740996976,0
venmo,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,unknown,none,unknown,-0.010479004317050275,1.077608557616226,0.025095072977787024,0.7053584476154231,-0.004610435188090339,-2752.5170988707737,0
unknown,phone,clicked_link,debt_collection,unknown,INR,0.017510024452864592,1.2111484324968471,1.0845817772495683,0.08671105822194389,0.008593195764480237,1442.6826161552926,0
unknown,phone,shared_credentials,payment,bank,unknown,0.021568099085353204,0.9508965441684673,1.0002818280326282,0.07245384871986599,-0.011175043479792946,-643.0585598774455,0
bank,website,none,payment,dropbox,unknown,0.0044576789818605135,0.09944744953354297,0.06336099368053526,0.8175055969997316,-0.0003415599982434416,-3193.143084501916,1
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,unknown,TON,-0.003534508473770588,0.8748929687684216,0.8673111245556336,-0.06177216899443969,0.001209668001017695,792.9528488866064,1
unknown,email,clicked_link,none,none,unknown,-0.0001469418902533003,0.9008226162165881,-0.06814988085330424,-0.14391137149382874,-0.0033933968312818055,-1928.2299416366689,0
upi,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,company,unknown,0.0024736502068029866,0.8259962559127181,0.05059298586707873,0.030485660388328832,-0.002944449523945019,2934.8655158200986,0
upi,website,none,none,none,USD,-0.002121975992941898,-0.10628832645250352,-0.0037358759727672435,0.10762637264897569,0.003956229959423528,-613.5709925567418,1
upi | card | bank | crypto | gift_card | unknown | none,unknown,sent_money,unknown,unknown,unknown,0.011224402567650988,1.2155268933974646,0.1027461535945446,-0.020614795119893878,0.006580920728913238,-2014.6942784090277,1
unknown,website,clicked_link,payment,company,unknown,-0.000424149160734984,0.1252179797376776,-0.024033323743604895,0.8123015325210607,0.0002775980271114442,-2881.4947922708916,0
upi | card | bank | crypto | gift_card | unknown | none,website,sent_money,none,none,unknown,0.005965182807767097,0.011030064023429728,0.004960395131305631,0.8010206360258392,-0.00980904638635207,-2708.69045513031,0
bank,phone,sent_money,download,post_office,unknown,-0.01733278051824782,1.1436483035248062,1.0150330382473152,-0.06770787841649133,0.0033068678206436618,-1566.2953288020924,0
upi | card | bank | crypto | gift_card | unknown | none,phone,clicked_link,none,none,USD,0.021179789309363727,0.9471084273644073,-0.020615319521805682,-0.05506235773046338,-0.00504759128401371,-751.8995719595641,0
unknown,phone,sent_money,none,bank,unknown,0.018078260307492173,0.9408477213608989,-0.07240342383196234,-0.022809116312979945,-0.01401463031723579,1180.389284727196,0
upi | card | bank | crypto | gift_card | unknown | none,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,crypto_project,unknown,0.018228775586993668,-0.057473272202193164,0.03262155376491549,0.7983098790875705,-0.010452543200154117,-12532.655897658151,0
unknown,email,clicked_link,none,unknown,unknown,-0.004574018726168754,0.03657915677092718,0.04038898988604587,1.0693584145235948,-0.0001528379005846939,-38.528605593154865,1
unknown,mail,unknown,verification,unknown,INR,-0.0039994610983289484,0.9722758752888286,0.0006839923612329073,0.01660921681255625,-0.005762526602245392,602.9058183957995,0
upi,email,none,none,unknown,unknown,0.005096911924087963,-0.026491276278825377,0.11945721203940918,1.0978674019057373,-0.001018883616594976,-583.0655986429325,0
upi,website,none,payment,unknown,USD,0.026527511997971237,1.1470243618751776,-0.05542831403780022,-0.01963163084266431,0.005134038587792149,333.75120481173474,0
unknown,sms,none,payment | verification | login | download | none | unknown,bank,unknown,0.008437093790494513,0.015330868601158221,0.06467254086192031,0.007886860274766691,-0.008883089889302094,252.69391833346128,0
unknown,email,none,credential,unknown,unknown,-0.004694631762383009,-0.08298438386271302,1.1092413068869509,-0.003907726181195448,0.002789444821574657,20.082720665128065,0
upi,phone,shared_credentials,payment | verification | login | download | none | unknown,none,unknown,0.009760226417519533,1.02648720259648,1.3729993708406842,-0.04431029197733487,0.0036747567492314173,-2027.4644801493703,0
unknown,sms,shared_credentials,transaction,unknown,unknown,0.02334533306046597,0.0080306496717997,0.04190310206358385,0.8159154319365198,-0.004547666891672332,-218.8210364332922,1
card,sms,none,unknown,bank,unknown,0.02211049919951421,0.9786667931598787,1.3555655153641217,-0.03191315394584469,0.005323997431341397,2105.0661975011985,0
unknown,email,unknown,unknown,individual,USD,0.005900944262393066,0.082669854002334,0.951579239854926,-0.0633718171425341,0.007235100375035024,-800.7641019043914,1
upi,sms,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.008671920027520956,0.09014186845644706,-0.08045053829684873,-0.08719055394174957,-0.00575294014114408,-1116.4977885203646,1
unknown,sms,shared_credentials,payment,company,USD,0.0300121727559198,0.8755465440418347,1.303710479243359,-0.1401923484852119,-0.009221274467011934,-1789.1788022886076,0
crypto,sms,utilize,none,individual,unknown,0.01010716260080998,-0.012571838835230303,1.0440085998067068,0.9454587743912931,-0.0021019823477801693,460.34753941549474,1
unknown,website,sent_money,none,unknown,unknown,-0.01096581846330084,1.1265963601354683,1.2028151605109756,0.8905391096553492,-0.002564402621667208,-477.09867036410134,0
unknown,youtube,none,payment,unknown,USD,0.003254793099235871,0.0672552822505947,0.10853730611859279,0.07914420324506362,-0.00230673841768707,1251.322815543067,0
unknown,email,sent_money,none | unknown,bank,INR,0.007971128253715726,0.020414211223648195,-0.027954173354455564,-0.0740662704446398,0.0025311207065373325,-593.8563699993499,1
unknown,website,installed_app,payment,netflix,unknown,0.015809046175784044,0.13587962922952448,-0.01567517607133888,0.831627928075409,0.005504578124320834,787.618338932252,0
upi,website,sent_money,payment,bank,unknown,0.0038709683036231234,-0.00718771463955597,-0.061990089225534575,1.0669094685473992,-0.0022011573472710236,-138.05492914053525,0
card,email,sent_credentials,payment,bank,unknown,0.008812890861138872,-0.02087017373347056,-0.0026225242493750907,-0.05085174004667324,0.011482796968581588,-173.60092346295642,0
unknown,website,unknown,none,cowboy1113,unknown,0.006221465085556322,-0.19499086552819475,0.9554575264032346,0.0015775031669092998,-0.004453262542705849,2666.7414274275866,0
unknown,sms,clicked_link,none,bank,INR,0.03431554976093647,0.09406518406938758,1.0076267577324096,0.0830218109326951,-0.0036650019173857747,-36959.835438636386,0
unknown,phone,none,verification,unknown,unknown,-0.014573363645959198,0.9515621907301177,1.3963749111085926,-0.13748877557079284,-0.005683570645828077,43.60796885626892,1
unknown,website,shared_credentials,none,bank,unknown,0.004283905278322264,0.9871008210086155,0.04799865152707243,-0.08212515469738772,0.0029248735542493115,-989.5591733737231,0
bank,phone,none,payment,unknown,unknown,0.028129105413855875,-0.040274583848558775,-0.025977715909474577,0.8272146842016317,-0.007079281487614453,607.176489532649,0
venmo,social_media,installed_app,none,marketplace,unknown,0.006313233984603147,-0.03696914681837322,0.9777309694460954,0.7200204190265882,-0.012159549332396116,-1591.5743931880145,0
upi,sms,sent_money,payment,bank,unknown,0.014311004308993631,0.0046177735394019835,0.9384564030168175,-0.04655649223536033,-0.0024816218959421814,345.94366879065745,0
upi,phone,shared_credentials,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.024089200625166552,1.0368737916692812,0.037871637971150965,-0.0786534473428859,-0.00921517237805909,-2597.1097769791045,0
upi,email,unknown,trade,company,unknown,0.006620236459149712,0.8852580862107085,1.0526203853949638,-0.07117610339363441,-0.008108169491302612,446.93064620104377,0
upi,unknown,clicked_link,none,bank,unknown,-0.010190860656237644,-0.034561110540656484,0.9015084581927726,0.9446128275066731,0.0009730199280909696,-1700.1345497543466,0
upi,sms | email | phone | social_media | website | app | unknown | none,installed_app,none,post_office,unknown,-0.0066958893684047815,1.070839357267618,0.0815475872395679,-0.15706965413756724,-0.002284741034393165,-431.18322027089783,1
bank,sms | email | phone | social_media | website | app | unknown | none,none,unknown,unknown,USD,-0.01778017989549427,1.093289880804564,-0.05292429904689445,-0.018701531031627056,-0.0006212646246138272,-810.4149074765306,1
upi,email,clicked_link,unknown,google,unknown,0.012038461630793916,0.10255904372309393,1.1506079234705122,0.07940403874225876,0.008367004462569641,-2310.352288678677,0
unknown,email,sent_money,payment,company,USD,0.03301991209096375,0.9104899056671604,0.10021027507394094,-0.017530842126580876,-0.00012220367355210397,-1241.213405763753,0
unknown,unknown,clicked_link,none,unknown,unknown,0.021113112189670567,-0.008460761150661496,-0.11107764456833151,0.09668230253779629,-0.007072650007987568,-1240.9837323852198,0
unknown,sms | email | phone | social_media | website | app | unknown | none,installed_app,payment,none,unknown,0.019565785585500404,1.1163724559529937,-0.020514195847735527,0.1379708060282605,-0.0018650779328209448,-537.5092959332962,1
unknown,sms,unknown,payment,unknown,unknown,-0.006525333912960321,-0.06890092953482911,-0.061678704029816636,0.9493166248834894,-0.010899233026944009,2321.8433576681873,1
bank,email,utilize,payment | verification | login | download | none | unknown,company,unknown,-0.01420931572498927,0.958858176634109,-0.004726309451480433,-0.08752880143345575,0.005272683081666756,1285.5582369570325,1
upi,phone,none,none,none,unknown,-0.004557283077582035,1.1025816421906003,1.3239849391088248,-0.11757070258322554,-0.0051678480663107,1539.5093970041257,0
bank,website,none,verification,none,TON,-0.01349388808069171,1.036449622903794,1.104879906047548,0.8464075608293179,-0.00913340710091494,-1461.4925356501312,1
crypto,sms,sent_money,activation,cowboy1113,unknown,-0.002134743743579335,1.1232694541282935,1.2010545022533055,-0.08106732546368511,-0.01297893959117806,-1477.9746055717308,1
upi | card | bank | crypto | gift_card | unknown | none,social_media,none,none,bank,unknown,-0.009327134445797114,0.9827396551334857,-0.08701768774555327,-0.004440928997526288,-0.005575817716236481,-92.99270853995218,1
unknown,sms | email | phone | social_media | website | app | unknown | none,none,trade,unknown,unknown,0.030167336370191346,0.9907202416679561,0.025263209651167233,-0.08441552264392942,-0.008616037876243791,-1379.4524810502926,0
upi | card | bank | crypto | gift_card | unknown | none,unknown,changed_password,unknown,none,unknown,0.01279449551962477,0.954046304887948,0.05334084292561457,1.0053925516767066,0.004075990503223797,-59.8986584803222,1
upi,website,sent_money,payment | verification | login | download | none | unknown,none,USD,-0.007983096321874515,-0.022082758425204175,-0.07379245566572198,0.9418901157299535,-0.003218796843298887,-442.1482176904906,0
unknown,phone,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,bank,unknown,-0.015220073808225043,0.863140017398733,0.017547993360921565,0.9795048475764452,0.00823056680733327,150.40879196144607,0
gift_card,email,unknown,none,none,USD,-0.009630381718158623,1.0242217157718063,1.2161678741500446,-0.0481193609067428,-0.0042257770006759775,2614.4560307712645,0
unknown,email,sent_money,none,company,unknown,-0.007421683165847419,0.07323653710016637,0.7288318822547339,1.2516480964149201,0.0027257205938704884,-920.9179172933468,0
unknown,sms | email | phone | social_media | website | app | unknown | none,utilize,unknown,boost_mobile,unknown,0.0037528017427593575,-0.1139127862168645,1.0950607486088508,-0.03601801322220117,-0.0005959488258386251,720.1523332913816,0
upi,none,clicked_link,none,company,unknown,-0.016643237916852526,0.9297059873570115,0.07612518113275897,0.7278164104215094,-0.0110157261234726,190.74513059839654,0
upi | card | bank | crypto | gift_card | unknown | none,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,bank,USD,0.01647918005166271,0.09190271425723723,0.021066321771083505,1.0988377488021293,0.0022567572026559544,-1398.1445594690997,0
upi,social_media,installed_app,payment,unknown,unknown,0.006540633884233157,0.095079349387104,-0.05548592422668279,0.8234589778863066,-0.005273794593799555,-2205.504129541423,1
crypto,phone,sent_money,payment | verification | login | download | none | unknown,company,unknown,0.016229580782239513,0.07081975486532568,0.05367991071637786,0.8347981796833179,-0.004250473284452577,-36.865363848176756,1
bank,phone,none,none,netflix,USD,0.01900521183504506,0.05895679037363683,0.02965428348793598,0.7865378478076699,-0.006275481105477008,-363.37625887731474,0
upi,phone,clicked_link,payment,company,unknown,-0.017310620969652694,0.9384324317570173,0.056001617210746,0.8039136211563145,0.00795239393554939,-1678.1307544091721,1
unknown,phone,shared_credentials,none,unknown,unknown,0.015497650727800998,0.009700444366294825,1.2527445693085846,0.04742605836071871,0.008487508711513077,1155.3225745117463,0
unknown,none,installed_app,phishing,bank,CROWNS,0.014173364550197333,0.12302479039801971,-0.00031348678648982875,0.009478413984928474,-0.004843750814594579,-1815.004843454469,1
unknown,sms,installed_app,payment,post_office,unknown,0.026728433329223172,1.1467505205389983,0.030870358125096937,0.7811104154819621,0.005869239544874154,-3215.6355658596026,0
card,youtube,clicked_link,none,company,unknown,0.0072286651763498,0.0618966291456331,-0.031954282583264826,0.07710223188256911,0.006743820086628644,-1367.5106285969612,0
unknown,sms,sent_money,none,none,unknown,-0.0033564565197712133,1.1326450294516968,0.770480600373435,0.03909047554665374,0.001190916268091483,-1230.6754431458896,1
unknown,app,sent_money,debt_collection,company,unknown,0.005238694983729747,0.9906809815265045,1.0382349838312985,0.05409647140020931,0.0011732636473117443,-824.105353704862,0
unknown,sms,shared_credentials,unknown,bank,unknown,0.010409365040784366,0.9733077146120067,0.8168328486598215,1.0313232864942483,-0.011751010091518285,40.34296693932959,1
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,company,unknown,0.002349204380275716,0.9204527422257931,-0.005596529254446394,0.004483758888371461,0.0037484728343469497,-957.2978831830078,0
bank,website,installed_app,none,unknown,unknown,-0.007469962892038104,1.0017193602738008,0.023440028103624912,0.9394744342257703,-0.00744485550668673,-783.6832914504032,0
crypto,email,installed_app,none,company,unknown,0.0010831115899417923,-0.053154411621857904,-0.049556496088710586,-0.12517725109019154,-0.008445908211383626,-2618.5300184108987,0
unknown,social_media,unknown,commerce,bank,unknown,0.009387232000719397,0.032033689649039195,0.03651643779700521,0.9208059407720331,-0.0025330599789400447,419.69128010875573,1
upi,email,sent_money,payment,none,INR,-0.016727586799328006,0.8104239298665185,1.0702756773463913,-0.016568358992009327,-0.002945877155895871,1750.0537102344895,0
unknown,email,sent_money,none,unknown,unknown,-0.007427036904697345,0.9599571559941811,0.8342724533942086,0.8640764689611425,0.0021180932612442586,-24.351525161475408,0
unknown,email,sent_money,credential,none,unknown,-0.017107699729342767,1.050527506989584,-0.026501148323776074,0.10800025182581638,-0.004922646209554114,921.1662352951906,0
crypto,email,sent_money,payment,none,unknown,0.030303552679177722,-0.17176679232989114,0.8156683399508498,-0.025104498882918214,0.004203698694194595,-1658.6374687458365,0
upi,app,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,0.011542895038043358,1.1238724375227,-0.007247290172978914,-0.03476174419708875,-0.012354418352759319,412.43088068046904,0
unknown,social_media,sent_money,none,unknown,unknown,0.0018174333655834683,1.0754798223575441,-0.013624449086975871,0.7953778665024216,-0.003138919935058094,511.61630502105857,0
upi | card | bank | crypto | gift_card | unknown | none,sms,sent_money,login,individual,USD,0.02178787164534897,0.8491294229401545,1.1530171395717013,0.796192704002499,-0.00747092878050552,1354.3391453083739,0
upi,phone,abuse,trade,company,unknown,0.01716711337099048,0.06653549860449857,-0.0009776618183470992,-0.15172444447948058,0.0004845172113282245,730.2008990337154,0
unknown,phone,clicked_link,unknown,unknown,USD,-0.015242278866760809,0.8181468660487137,0.6620202973663281,1.0323333041550065,0.009512731702842493,902.4075296244793,0
unknown,email,clicked_link,none,bank,unknown,0.0234957080176505,0.09043349006270279,1.2380238647944515,-0.01216250391102847,-0.0034698940447214143,-638.4276104385921,0
unknown,email,sent_money,credential,unknown,unknown,0.02298223452742433,1.1040998494997272,0.08832641904089557,0.9034223833761102,0.004396970667149623,-267.73002762866275,0
unknown,email,none,none,none,unknown,0.014563190060043025,0.11721365907735597,1.0751333499651268,0.05644600075922298,0.001703205117369054,-586.7741710047451,0
unknown,unknown,clicked_link,none,none,unknown,0.017534788181396168,0.8307201707201074,-0.05693916388439783,-0.0628253346283835,-0.010965980106721842,1516.0167960048582,0
unknown,sms,clicked_link,none,none,unknown,-0.009742804545264503,1.049989627902967,0.013931851898712839,-0.03185764485074655,0.0008384834327555017,-1080.8755379833487,0
unknown,email,none,none,none,INR,-0.008281844430938058,0.9223499637042488,0.08239904702992396,-0.03519063936439358,0.012495480605661396,-1655.4089874164165,1
unknown,social_media,sent_money,payment,none,unknown,-0.029046312343306173,0.15491337119135687,1.2723109699754547,0.9417486144021914,-0.004432360486467306,416.4570472512858,0
unknown,website,clicked_link,transaction,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.014637775796086867,0.1002113183236745,-0.05109121675420217,0.8019770659892185,-0.01196493404365775,656.6121656000075,0
crypto,email,installed_app,none,company,USD,0.016215586475493662,1.1690046515007189,1.3718971757743514,-0.0147741880305582,-0.004891563563430177,-329.7322108699214,0
upi | card | bank | crypto | gift_card | unknown | none,sms,none,payment,none,unknown,-0.011968168585003944,-0.08555180356498783,0.7304745075565826,0.88550241291499,0.011389251443736207,-81.35092105985488,0
upi,email,shared_credentials,unknown,bank,unknown,0.0006275491831348502,0.08645160586272636,1.2309136814477397,0.9489980954502012,0.00649925308101568,-865.527858720455,1
unknown,phone,none,none,none,unknown,0.027236718686216733,0.9880261135440971,0.012219914763102073,0.0754059073671926,0.011478924167772879,1390.9213194145318,0
unknown,email,installed_app,none,none,unknown,0.0018628358521938855,0.10585378204991013,0.09620836512430342,-0.090091246130084,-0.004892488691905917,282.2444293431609,0
unknown,email,clicked_link,payment,none,unknown,0.009635008976269588,1.0728667700178474,0.01012179490988389,0.7124864691130468,-0.009045347608813953,1935.279409245599,0
card,website,shared_credentials,payment,company,unknown,0.02574346421234832,1.0692657711893212,1.189584608210455,1.0261081142015551,-0.0035744823771032518,-1806.0941109073613,0
unknown,unknown,sent_money,none,bank,unknown,0.0250145062098664,1.0197382186205037,0.11238677077741924,1.0288444775460392,-0.0062143286514023495,648.0027743483696,0
crypto,email,sent_money,none,wise_security,unknown,-0.02637865615299176,0.8062199649873909,-0.01231254991725251,-0.06176264678178998,-0.0006372333366704071,419.07777301277815,0
crypto,phone,none,none,unknown,unknown,0.002395101313428678,0.8224562465742595,0.026922182200079928,-0.10864837261503738,-0.004683367367784697,2927.7294851079027,1
unknown,mail,installed_app,mining,unknown,unknown,-0.0022311265288994823,0.07958439073162198,0.0863974628514227,0.7313175162042306,-0.00779564000010396,-1809.706070522717,1
upi,social_media,sent_money,none,none,unknown,0.004591555953481649,1.050324038141944,-0.024826389956398614,0.12004574496342588,-0.0035184215231751207,1962.3723375563013,0
upi,email,installed_app,transaction,bank,unknown,0.02895902469131077,0.9866682507956175,0.0103178867546446,0.059916838912336054,-0.0024043107573932733,1334.1423637534479,1
upi,email,sent_credentials,verification,none,unknown,0.009984560716981639,0.939428126590703,0.9930523700982095,0.0865153096117569,-0.012427055556387767,463.9000127210757,0
unknown,email,clicked_link,none,company,unknown,-0.004311219361672071,0.047973638117881155,0.09317437159451185,-0.028094345503439873,-0.006212582810757387,84.5303696221329,0
crypto,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,twitter,unknown,0.010550500215854582,0.939868776306833,0.050776865433516595,1.0405335299169887,-0.006860917754121894,-1930.0816751731033,0
unknown,email,sent_money,payment,none,unknown,0.00023071719669922773,0.14081858679515147,0.06585939832073173,0.017254828680600447,-0.01198749631916991,1191.1474856326338,1
upi,sms | email | phone | social_media | website | app | unknown | none,none,payment,company,unknown,0.013891622621034296,-0.14382814107977224,1.2621534583235525,0.7853341510421803,0.008756046568613113,2317.92508071624,0
gift_card,email,clicked_link,verification,post_office,unknown,0.016792058365211505,1.0645821026812925,0.9954743150908564,0.010132741547026097,-0.0015222185065479608,-1404.0691503518126,1
upi,phone,sent_money,none,unknown,unknown,0.035399945456452815,0.029393980384784912,0.054020918735542524,-0.016058267321257425,0.0007978369055565378,2135.9105438264896,0
upi,sms,sent_money,payment,none,unknown,0.011448479609531994,1.060478116165735,1.2030777145695117,-0.005214856024107571,-0.012333683362611203,796.6988384926988,0
upi | card | bank | crypto | gift_card | unknown | none,social_media,none,payment,company,unknown,0.0020016838367058424,1.0406522176223316,-0.01074251451933139,1.0816230870050376,-0.009158840824856315,-879.9418342526853,0
unknown,email,sent_money,payment,none,unknown,-0.00950251711536163,-0.1905304204948211,-0.03306865834590035,-0.057131998670499395,0.0025232589417789127,608.308377328093,0
unknown,email,shared_credentials,payment | verification | login | download | none | unknown,netflix,USD,0.018000945239175135,-0.13595804929829244,0.02293150368321278,1.0966992801662387,-0.002600982264247724,1066.2483364829332,1
upi,email,none,credential,google,unknown,0.014916698637260452,0.10025654199467277,1.0655984344479161,-0.1229277690397432,-0.008752934963228839,-1656.333238586867,0
upi,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,verification,company,unknown,0.007406591345929915,0.07422579282796767,-0.033309072819772675,-0.01131029373789843,-0.007144895650466577,2573.4268268760297,0
unknown,none,none,none,unknown,USD,0.00834676983206291,0.019372978289909724,0.08202626562441633,-0.06140375575710127,0.005892218963530849,146.7184031524993,0
unknown,social_media,installed_app,none,unknown,unknown,-0.027076819095642697,0.8076607148636611,0.009138522998779446,-0.07184110374586106,0.011810282007362649,2455.17954609976,0
unknown,none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,unknown,unknown,unknown,-0.014933263841506077,-0.16235015312268883,0.017435197195522972,0.9406653184065525,0.0056236722310447585,113.08828159785608,1
upi,phone,unknown,none,cloud_storage_provider,INR,-0.005106796964338848,1.1693538863569677,0.0010615817476916105,0.8157114705985375,-0.009206349200158417,-1859.4098711954593,0
upi,website,none,commerce,company,unknown,-0.007459706089167057,-0.17825380155686432,0.022515294643331792,-0.0027972886727345245,0.0034065102136265624,2526.674787947204,0
crypto,sms,sent_money,replacement,crypto_project,unknown,-0.0219947164397276,1.0699747425757091,-0.09807071393889974,0.0631475713254176,-0.002671200403094942,-238.34624630850044,0
upi,email,clicked_link,none,none,USD,-0.006632747486183597,0.8993882835481453,0.9565657097025667,-0.015000428336898216,-0.010424746535196266,1861.5907026220796,0
unknown,unknown,sent_money,payment,individual,unknown,0.017727186512098824,0.02022793613723506,0.838813577418573,0.034765304363172746,-0.006468013288900364,-1094.698592476382,0
upi,sms,none,payment,none,unknown,-0.0035380652020478654,-0.008155778240480022,0.04340922153031791,0.8638469360628867,-0.014816339762835236,1309.3253603288404,0
unknown,social_media,sent_money,none,none,unknown,0.020918236095533234,-0.07818683134587573,-0.011018697661813447,0.9144529144608695,-2.0393080043143167e-05,-325.63043432361684,0
bank,unknown,none,commerce,company,unknown,0.021778724147280947,-0.10258380812117489,0.0748364573903344,0.9403999424366005,0.006574400974734326,1422.5022490736778,0
